rawfile_id,timestamp,rawfile_name,sample_id,run_type,keep,batch,ome_id,Sample
304,1719532777.12917,20240626_WFB_Plate_04_1132_NPA,231,Sample,1,4,1,1132
305,1719536539.11471,20240626_WFB_Plate_04_1055_NPA,154,Sample,1,4,1,1055
306,1719540296.27215,20240626_WFB_Plate_04_1075_NPA,174,Sample,1,4,1,1075
307,1719544055.53376,20240626_WFB_Plate_04_1151-2_NPA,371,Sample,1,4,1,1151.2
308,1719547815.75108,20240626_WFB_Plate_04_38_NPA,37,Sample,1,4,1,38
309,1719551573.52735,20240626_WFB_Plate_04_H4_NPA,291,Sample,1,4,1,H4
310,1719555333.04203,20240626_WFB_Plate_04_10_NPA,10,Sample,1,4,1,10
311,1719559094.51321,20240626_WFB_Plate_04_53_NPA,52,Sample,1,4,1,53
312,1719562854.07108,20240626_WFB_Plate_04_1139_NPA,237,Sample,1,4,1,1139
313,1719566611.88963,20240626_WFB_Plate_04_97_NPA,95,Sample,1,4,1,97
314,1719570371.03707,20240626_WFB_Plate_04_1123_NPA,222,Sample,1,4,1,1123
315,1719574128.92863,20240626_WFB_Plate_04_H1_NPA,288,Sample,1,4,1,H1
316,1719577889.12417,20240626_WFB_Plate_04_1084_NPA,183,Sample,1,4,1,1084
317,1719581328.84001,20240626_WFB_Plate_04_QC_03,-1,QC,1,4,1,QC
318,1719585087.69358,20240626_WFB_Plate_04_1067_NPB,166,Sample,1,4,1,1067
319,1719588849.81127,20240626_WFB_Plate_04_91_NPB,89,Sample,1,4,1,91
320,1719592607.59622,20240626_WFB_Plate_04_3_NPB,3,Sample,1,4,1,3
321,1719596367.59447,20240626_WFB_Plate_04_1186_NPB,284,Sample,1,4,1,1186
322,1719600127.18182,20240626_WFB_Plate_04_1105_NPB,204,Sample,1,4,1,1105
323,1719603888.01904,20240626_WFB_Plate_04_1130-2_NPB,358,Sample,1,4,1,1130.2
324,1719607647.59353,20240626_WFB_Plate_04_60_NPB,58,Sample,1,4,1,60
325,1719611405.40318,20240626_WFB_Plate_04_17_NPB,16,Sample,1,4,1,17
326,1719615162.42584,20240626_WFB_Plate_04_1173_NPB,271,Sample,1,4,1,1173
327,1719618919.72508,20240626_WFB_Plate_04_NC11_NPB,391,Sample,1,4,1,NC11
328,1719622678.3541,20240626_WFB_Plate_04_1106_NPB,205,Sample,1,4,1,1106
329,1719626433.44817,20240626_WFB_Plate_04_H24_NPB,311,Sample,1,4,1,H24
330,1719630191.02156,20240626_WFB_Plate_04_NC15_NPB,395,Sample,1,4,1,NC15
331,1719633948.52744,20240626_WFB_Plate_04_1160-2_NPB,376,Sample,1,4,1,1160.2
332,1719637709.71817,20240626_WFB_Plate_04_20_NPB,19,Sample,1,4,1,20
333,1719641471.01332,20240626_WFB_Plate_04_1169-2_NPB,379,Sample,1,4,1,1169.2
334,1719645230.32837,20240626_WFB_Plate_04_1153_NPB,251,Sample,1,4,1,1153
335,1719648992.34806,20240626_WFB_Plate_04_1136-2_NPB,360,Sample,1,4,1,1136.2
336,1719652750.36973,20240626_WFB_Plate_04_1148_NPB,246,Sample,1,4,1,1148
337,1719656509.71039,20240626_WFB_Plate_04_1023_NPB,123,Sample,1,4,1,1023
338,1719659949.78111,20240626_WFB_Plate_04_QC_04,-1,QC,1,4,1,QC
339,1719663709.6593,20240626_WFB_Plate_04_1082_NPB,181,Sample,1,4,1,1082
340,1719667466.83786,20240626_WFB_Plate_04_79_NPB,77,Sample,1,4,1,79
341,1719671225.0927,20240626_WFB_Plate_04_2006-95_NPB,320,Sample,1,4,1,2006.95
342,1719674984.75083,20240626_WFB_Plate_04_1185_NPB,283,Sample,1,4,1,1185
343,1719678744.24667,20240626_WFB_Plate_04_1131_NPB,230,Sample,1,4,1,1131
344,1719682501.17535,20240626_WFB_Plate_04_1005_NPB,105,Sample,1,4,1,1005
345,1719686265.2673,20240626_WFB_Plate_04_1171_NPB,269,Sample,1,4,1,1171
346,1719690027.27201,20240626_WFB_Plate_04_1132_NPB,231,Sample,1,4,1,1132
347,1719693786.55203,20240626_WFB_Plate_04_1055_NPB,154,Sample,1,4,1,1055
348,1719697550.29413,20240626_WFB_Plate_04_1075_NPB,174,Sample,1,4,1,1075
349,1719701309.85299,20240626_WFB_Plate_04_1151-2_NPB,371,Sample,1,4,1,1151.2
350,1719705069.75253,20240626_WFB_Plate_04_38_NPB,37,Sample,1,4,1,38
351,1719708833.03064,20240626_WFB_Plate_04_H4_NPB,291,Sample,1,4,1,H4
352,1719712592.86514,20240626_WFB_Plate_04_10_NPB,10,Sample,1,4,1,10
353,1719716351.02053,20240626_WFB_Plate_04_53_NPB,52,Sample,1,4,1,53
354,1719720114.50635,20240626_WFB_Plate_04_1139_NPB,237,Sample,1,4,1,1139
355,1719723873.92634,20240626_WFB_Plate_04_97_NPB,95,Sample,1,4,1,97
356,1719727631.57434,20240626_WFB_Plate_04_1123_NPB,222,Sample,1,4,1,1123
357,1719731389.35931,20240626_WFB_Plate_04_H1_NPB,288,Sample,1,4,1,H1
358,1719735147.2146,20240626_WFB_Plate_04_1084_NPB,183,Sample,1,4,1,1084
359,1719738588.93651,20240626_WFB_Plate_04_QC_05,-1,QC,1,4,1,QC
360,1719742350.52239,20240626_WFB_Plate_04_PC1,-1,Control,1,4,1,PC1
361,1719746112.26743,20240626_WFB_Plate_04_DC,-1,Control,1,4,1,DC
362,1719749872.12103,20240626_WFB_Plate_04_MPE,-1,Control,1,4,1,MPE
363,1719753630.89972,20240626_WFB_Plate_04_PC2,-1,Control,1,4,1,PC2
364,1719757418.61934,20240626_WFB_Plate_04_MSControl,-1,Control,1,4,1,MSControl
365,1719760836.86725,20240626_WFB_Plate_04_Blank,-1,Blank,0,4,1,Blank
366,1719764288.68579,20240630_WFB_Plate_05_QC_01,-1,QC,1,5,1,QC
367,1719768048.32456,20240630_WFB_Plate_05_52_NPA,51,Sample,1,5,1,52
368,1719771808.07172,20240630_WFB_Plate_05_1_NPA,1,Sample,1,5,1,1
369,1719775566.77254,20240630_WFB_Plate_05_2008-53_NPA,322,Sample,1,5,1,2008.53
370,1719779326.70809,20240630_WFB_Plate_05_1025_NPA,125,Sample,1,5,1,1025
371,1719783075.95934,20240630_WFB_Plate_05_H3_NPA,290,Sample,1,5,1,H3
372,1719786837.70771,20240630_WFB_Plate_05_1047_NPA,146,Sample,1,5,1,1047
373,1719790599.59073,20240630_WFB_Plate_05_1178_NPA,276,Sample,1,5,1,1178
374,1719794361.03158,20240630_WFB_Plate_05_4_NPA,4,Sample,1,5,1,4
375,1719798120.68828,20240630_WFB_Plate_05_1089_NPA,188,Sample,1,5,1,1089
376,1719801880.12639,20240630_WFB_Plate_05_1160_NPA,258,Sample,1,5,1,1160
377,1719805639.82901,20240630_WFB_Plate_05_1112_NPA,211,Sample,1,5,1,1112
378,1719809399.38505,20240630_WFB_Plate_05_80_NPA,78,Sample,1,5,1,80
379,1719813160.38197,20240630_WFB_Plate_05_31_NPA,30,Sample,1,5,1,31
380,1719816919.88587,20240630_WFB_Plate_05_NC4_NPA,384,Sample,1,5,1,NC4
381,1719820681.12768,20240630_WFB_Plate_05_1149-2_NPA,370,Sample,1,5,1,1149.2
382,1719824441.05853,20240630_WFB_Plate_05_63_NPA,61,Sample,1,5,1,63
383,1719828202.45041,20240630_WFB_Plate_05_1012_NPA,112,Sample,1,5,1,1012
384,1719831962.01455,20240630_WFB_Plate_05_1144-2_NPA,366,Sample,1,5,1,1144.2
385,1719835721.74517,20240630_WFB_Plate_05_NC10_NPA,390,Sample,1,5,1,NC10
386,1719839479.47843,20240630_WFB_Plate_05_74_NPA,72,Sample,1,5,1,74
387,1719842919.30926,20240630_WFB_Plate_05_QC_02,-1,QC,1,5,1,QC
388,1719846680.40967,20240630_WFB_Plate_05_1120_NPA,219,Sample,1,5,1,1120
389,1719850438.11664,20240630_WFB_Plate_05_1147-2_NPA,368,Sample,1,5,1,1147.2
390,1719854179.09607,20240630_WFB_Plate_05_1122-2_NPA,352,Sample,1,5,1,1122.2
391,1719857935.08858,20240630_WFB_Plate_05_1068_NPA,167,Sample,1,5,1,1068
392,1719861697.29692,20240630_WFB_Plate_05_85_NPA,83,Sample,1,5,1,85
393,1719865457.1964,20240630_WFB_Plate_05_1189_NPA,287,Sample,1,5,1,1189
394,1719869215.84301,20240630_WFB_Plate_05_1125-2_NPA,354,Sample,1,5,1,1125.2
