"X20240721_SIA_Batch2_Control_rep1.raw","X20240723_SIA_Batch3_Control_rep1.raw","X20240725_SIA_Batch4_Control_rep1.raw","X20240727_SIA_Batch5_Control_rep1.raw","X20240729_SIA_Batch6_Control_rep1.raw","X20240801_SIA_Batch7_Control_rep1.raw","X20240803_SIA_Batch8_Control_rep1.raw","X20240804_SIA_Batch9_Control_rep1.raw","X20240806_SIA_Batch10_Control_rep1.raw","X20240809_SIA_Batch1_Control_rep1.raw","X20240721_SIA_Batch2_Control_rep2.raw","X20240723_SIA_Batch3_Control_rep2.raw","X20240725_SIA_Batch4_Control_rep2.raw","X20240727_SIA_Batch5_Control_rep2.raw","X20240729_SIA_Batch6_Control_rep2.raw","X20240801_SIA_Batch7_Control_rep2.raw","X20240803_SIA_Batch8_Control_rep2.raw","X20240804_SIA_Batch9_Control_rep2.raw","X20240806_SIA_Batch10_Control_rep2.raw","X20240809_SIA_Batch1_Control_rep2.raw","X20240721_SIA_Batch2_Control_rep3.raw","X20240723_SIA_Batch3_Control_rep3.raw","X20240725_SIA_Batch4_Control_rep3.raw","X20240727_SIA_Batch5_Control_rep3.raw","X20240729_SIA_Batch6_Control_rep3.raw","X20240801_SIA_Batch7_Control_rep3.raw","X20240803_SIA_Batch8_Control_rep3.raw","X20240804_SIA_Batch9_Control_rep3.raw","X20240806_SIA_Batch10_Control_rep3.raw","X20240809_SIA_Batch1_Control_rep3.raw","X20240721_SIA_Batch2_Control_rep4.raw","X20240723_SIA_Batch3_Control_rep4.raw","X20240725_SIA_Batch4_Control_rep4.raw","X20240727_SIA_Batch5_Control_rep4.raw","X20240729_SIA_Batch6_Control_Rep4.raw","X20240801_SIA_Batch7_Control_rep4.raw","X20240803_SIA_Batch8_Control_rep4.raw","X20240804_SIA_Batch9_Control_rep4.raw","X20240806_SIA_Batch10_Control_rep4.raw","X20240809_SIA_Batch1_Control_rep4.raw","X20240721_SIA_Batch2_Control_rep5.raw","X20240723_SIA_Batch3_Control_rep5.raw","X20240725_SIA_Batch4_Control_rep5.raw","X20240727_SIA_Batch5_Control_rep5.raw","X20240729_SIA_Batch6_Control_rep5.raw","X20240801_SIA_Batch7_Control_rep5.raw","X20240803_SIA_Batch8_Control_rep5.raw","X20240804_SIA_Batch9_Control_rep5.raw","X20240806_SIA_Batch10_Control_rep5.raw","X20240809_SIA_Batch1_Control_rep5.raw","X20240729_SIA_Batch6_PooledControl_rep1.raw"
7957757.586,9410201.232,9745309.854,10211180.04,9044377.751,10393039.89,10327203.41,6987705.349,9818629.676,8008504.405,8795478.313,9777678.416,9731113.431,12055584.67,9251167.77,5242125.419,11452586.54,12108750.2,8730771.969,6127593.478,9485145.855,8182014.015,11555160.05,11620685.52,9619315.83,5331000.358,9329087.557,9039400.494,8366701.614,4845523.417,9390394.045,6783542.754,10035278.29,8235220.203,7832115.089,8862042.226,6094121.253,8029512.632,8135732.481,4070895.021,6966762.662,5826717.114,9368219.978,8206187.712,8487398.833,9507363.272,7919710.107,10237583.32,7475517.368,2373939.117,8449765.038
2423404.538,3878920.055,3267731.657,2105820.212,3361725.005,2205265.433,1924069.92,1757945.753,3595734.289,2626703.273,2020844.19,1386044.999,1590789.758,2155058.529,1990613.524,1978147.688,1406117.005,2571967.874,2698523.708,2638867.445,2355943.862,2411088.924,1746652.522,1709088.95,2452227.292,2598584.805,1525109.523,2652763.711,1755051.628,2632504.067,2240577.05,1923823.641,1538577.818,1884516.89,1476332.115,1319532.936,1555411.738,1562900.79,1446873.511,2999165.734,2479888.45,2139625.951,1369625.708,1863609.067,1828867.312,2660523.97,1311671.832,2177987.679,1982993.565,1935245.791,20037514.89
295356.928,296896.358,488709.601,359422.611,460233.798,433598.276,515663.041,372559.707,161307.991,132616.384,265676.269,239187.227,398105.562,136756.668,271932.815,570787.656,447879.212,355582.453,212850.053,135250.23,759509.953,266553.186,588934.121,551707.331,387450.462,401712.151,329983.773,298690.771,359067.485,480259.001,438794.089,351762.126,505966.632,392064.583,623250.397,194231.507,221979.937,458258.254,289482.668,175496.591,318854.123,199784.419,367747.192,217748.125,311778.707,346924.497,88679.764,138947.536,257079.412,231517.102,12278445.6
12769324.24,12652780.22,9606969.032,12532000.38,9845321.161,15343941.5,14614426.16,12407007.83,15317808.08,12551011.15,12971730.79,8799260.277,16039413.29,10524466.13,13189863.55,14398179.74,10139133.81,11665300.97,11404076.97,11522943.21,13236284.8,11110019.3,14746267.36,13240098.92,11803204.71,15241521.41,10880825.83,11007397.86,11154614.09,9998698.815,11916438.9,12247638.9,12184783.65,13934979.61,12463796.02,8986251.406,9808252.063,10960776.76,10679024.1,10132466.44,11073984.36,16057350.46,10466821.92,14813005.89,15382324.97,15536667.67,12284484.23,16909188.14,11290638.02,13940395.58,19232303
82101850.68,77483515.5,81313943.46,88810207.7,82321650.05,88071845.11,79819186.15,72657958.7,79888403.81,80071489.51,84441250.68,83596385.57,80871326.82,80300137.88,83164175.67,74741957.74,83281430.47,95217966.82,80405788.28,68737166.3,85506219.57,83856564.35,94204038.27,87594856.61,79359467.19,71305309.95,82186873.13,70232838.32,74420693.53,65972344.57,85464031.44,80265810.43,90980883.14,87675087.17,85258892.43,80268531.49,64669340.01,72595219.92,73863725.56,62544444.39,82847846.01,75770029.98,82791959.39,80532579.28,80750269.47,79624112.4,73697581.93,78769675.14,77683877.84,56613031.48,136816565.3
16517187.17,15761573.8,16703354.18,16673847.66,18722062.15,19240132.82,18649101.07,15994891.9,17135061.79,20681353.41,18245058.73,18009506.52,17895634.86,17623169.9,18492407.39,18737778.31,19480157.15,17342751.19,17781019.24,17147532.93,18476034.24,19185981.3,22577708.31,19726290.36,19364605.08,16956567.62,20314108.68,17508255.08,16489479.53,14595052.19,18793898.42,19310751.04,20881801.05,19236867.41,19704048.12,17974672.02,17330609.25,16031697.76,17086570.05,13778399.21,19345041.51,20091643.99,19126466.69,18076484.96,19569990.89,18686993.61,18299661.63,20273259.87,18811492.8,12336104.71,51325826.98
1544335.8,1437400.817,1925013.177,1660587.09,2142981.299,2115390.618,2516329.969,1739179.846,1940346.709,2821757.481,1870632.985,1946094.83,1994742.358,2314381.667,1791622.312,2696427.091,2464860.148,1758463.366,1933965.209,2260801.978,2145039.177,2395806.755,2560912.398,2135252.276,2571440.77,2160583.942,2325113.515,1998989.338,1779646.722,1668907.933,2437188.529,2194262.609,2321572.802,2615639.885,2606295.053,2057554.236,2582649.924,2213830.038,1970309.291,1607725.92,2661239.442,2511208.295,2074606.27,2429904.568,2415492.438,2662577.917,2157886.194,2485193.326,2381549.296,1417797.552,10050349.64
84028592.31,84478405.35,88036508,88781214.56,107793351.6,98722248.2,97844840.56,86611883.16,90218207.68,88344191.81,81203121.02,94179558.33,89615562.37,90848022.7,99284917.45,87137316.74,101405765.5,88434265.56,84736195.28,74636005,80794796.47,91167476.27,104212548.1,100536370.7,112184696,87109036.25,102468433.2,86485834.64,75273526.02,67021737.99,84804123.62,81627101.24,98575223.59,95356872.81,103706828.7,83612939.11,85416493.27,87251961.81,74849711.24,63029659.48,78684927.34,80525393.57,89064220.2,82791437.83,98912610.67,87998557.01,83500453.91,87134233.6,77095493.9,54937021.74,110802774.6
4136713.035,4379861.398,4047320.246,4564971.956,5662375.152,5349203.361,5143184.762,4747140.14,4412038.999,4550288.435,3874776.546,4491659.906,4207404.706,4344254.982,4930156.77,4828936.894,4892357.392,4277000.767,4381438.509,3672616.804,4009213.99,4308947.344,5573424.022,4278100.451,5316899.653,4221466.512,4877186.931,4002299.026,3876901.63,3295871.564,3822053.779,3953534.008,4250567.33,5100464.916,4847278.522,3942858.728,5200861.406,4177564.517,3970667.836,3147017.151,4181778.729,4275877.497,4200943.693,3964640.378,4777543.455,5091356.445,4901119.457,4485222.097,4051995.809,2679193.471,7764296.513
1894779.718,1736659.48,2510162.701,2220488.17,3080627.464,2820811.164,2767666.858,2243436.33,2558422.553,4096438.056,2185371.779,2318708.617,2501470.999,3211599.07,2853267.005,3718141.33,3234056.449,1991071.638,2390953.107,2865205.78,2709295.28,3067825.554,3332216.014,2974754.538,3804225.588,3971145.944,3670192.912,2538782.555,2250839.363,2236161.254,2975711.114,2870575.439,3327663.78,3542828.029,3638030.738,2632993.996,3650010.532,2998286.586,2518485.003,2274502.252,2641276,3100099.163,3145301.992,3417480.244,3655083.636,3477754.986,3166249.049,3491940.503,2944989.933,2448468.101,10505617.33
306246.143,114563.101,201980.844,325399.734,398548.637,418715.225,296598.858,241530.623,127639.304,127966.204,109086.768,347035.104,443380.053,171482.923,523265.882,930407.512,185734.186,331932.715,401102.345,142552.358,228373.354,394719.544,449187.536,310376.409,420664.854,274905.082,753184.509,442862.527,407964.014,397312.423,217495.568,147239.831,266382.83,327830.377,224996.807,104290.296,221652.943,285071.661,125881.266,108790.759,117289.965,105888.076,289177.528,118859.61,189305.312,107090.53,175343.936,130238.593,105829.392,102396.96,44066984.36
1329817.057,947323.216,1855752.287,1938639.167,3320685.269,1719852.362,2747581.341,1424452.619,1878518.743,937068.622,1679777.4,1824516.84,2400187.642,2399643.642,3326856.793,4577382.173,2463315.818,3316501.758,3232155.658,1274822.458,2219951.609,2139891.389,3056603.012,2439032.957,2475936.239,2519760.571,2954591.224,2763413.317,2157741.521,2713254.731,2309568.875,1552443.293,2410306.564,2061291.862,2052091.695,1110823.692,1478930.804,2654382.37,1930339.495,290631.457,901504.554,616637.432,1656432.537,1118258.574,793264.897,1267028.616,1160915.968,1484737.326,1093096.337,105815.88,122516576.9
1655415.583,1340113.491,2455969.218,3172804.71,3762972.259,2488353.696,2692304.795,1799521.853,2205714.97,1169606.099,2232336.907,2077902.888,3376855.561,3182652.184,4036002.393,6062395.765,2339980.298,4065107.754,4015198.772,1485195.444,2440457.264,2550180.035,3497185.296,3115482.546,2862222.768,2860292.869,3388524.561,3155155.473,2701612.772,3434401.757,1842717.643,1441913.594,3645576.659,2399877.252,2001578.946,1602381.288,2024664.076,3514130.054,2168088.605,449029.584,884730.998,460245.109,1672755.268,1489570.475,1149317.909,1201907.343,1537515.81,1972136.497,1409397.319,103877.554,217019745.6
10438293.95,10897517.65,12191970.13,10711384.88,14051241.65,16162851.06,13331920.2,8465524.348,12703427.01,13277918.63,9309817.386,12483214.12,12551698.15,12111833.15,12632979.22,13072997.51,10856544.96,11969117.17,14094537.71,14893287.42,11448531.6,11528519.63,12837468.11,12558230.49,13087731.2,13347156.02,14954195.42,11693691.36,11698314.27,8197176.704,11247233.96,13172995.91,15156892.24,13923626.49,14165155.35,12743847.58,8342967.139,11855722.03,13046422.2,13132016.1,15139978.82,12220474.89,16635835.15,15719059.07,17320538.04,14591661.42,12389253.17,19027270.82,12880385.55,8088912.465,2648352.144
41597528.77,28457229.97,27889372.47,54345169.14,20044415.71,35376434.31,26109033.03,35484023.51,105431212.8,25625855.75,24968753.98,26560299.96,22950097.3,28389161.55,26007643.73,26787799.59,30547182.89,36554555.19,97993464.85,22278981.25,29983927,51462537.22,33452617.96,24394780.04,35392379.87,28766068.93,44342777.72,22769445.89,89681813.78,32931216.85,26140705.06,18955170.34,36241783.16,31371977.18,25335148.98,32152066.52,15010835.7,17888753.89,89921103.83,33968610.38,33054380.65,21422223.26,19127981.97,29320831.59,22967553.54,23691543.25,35539117.44,29200664.18,96745964.5,20292413.77,31242732.99
10835172.83,20868528.28,17768354.14,18713359.44,20755588.3,20804715.73,19060607.27,22977860.49,11034834.2,10829788.95,13907033.02,16600520.01,16928259.85,18099308.98,14476901.99,13321473.21,10385039.31,13058472.8,11204252.97,21178469.39,21864312.87,6926874.963,6066838.065,21398855.96,14840466.05,14004205.28,20942606.4,6131173.502,21484416.66,19201161.09,13631923.73,15034935.87,18845988.98,18716491.86,15927063.46,12906427.76,10027419.67,9362067.824,14918441.99,21095663.95,11499999.22,15547642.55,13524027.2,19953664.8,18895254.39,11864731.05,7043571.514,14384192.85,19263400.79,19332760.79,17453825.11
796076.627,393215.733,828867.751,733689.581,949606.716,808022.989,904417.062,509742.801,529114.497,217874.966,713894.757,578210.01,917431.192,917673.103,998867.621,1187362.364,982339.9,1125984.485,1036916.604,301999.441,955776.825,724093.151,1345416.937,511289.123,984143.07,686837.967,769943.5,838542.928,1006560.706,1115917.141,804682.392,503992.575,977268.39,544395.106,565251.136,493401.289,343976.171,911570.411,475782.813,77098.211,374555.543,271905.715,505530.671,321917.037,242003.943,350395.798,443932.938,328019.698,122374.48,73846.536,30328646.57
123262.072,78173.463,91655.836,83298.178,126236.93,100814.43,173182.945,94832.149,99531.977,72109.419,138176.042,72317.392,124116.282,88073.87,118378.562,199552.204,78348.035,254964.164,164924.407,70160.744,190659.615,152527.52,124192.671,82575.727,81000.82,80368.964,181965.985,72284.248,85254.899,193231.211,76426.743,71118.958,124708.365,75264.536,75250.489,81496.216,61188.62,69131.767,86406.106,74635.422,79139.59,82744.78,83727.297,79822.072,85405.952,83684.42,70515.001,85981.754,79502.375,71487.616,9922728.042
6866235.173,10621724.24,9507704.424,10468087.74,9343447.228,10398117.77,11826990.72,7420487.678,8927874.836,6561522.519,8239324.056,9774936.336,9119770.546,8156448.934,7173529.392,9427603.317,9480199.091,34827112.12,9639114.977,6762345.65,9811409.313,8568782.37,11640087.93,9692825.757,9632735.904,7533519.427,11194377.82,8336421.608,7547911.929,6785045.574,11225611.5,9394955.507,9888717.652,8641479.177,8637788.415,8051623.135,5472288.593,7504978.374,6457469.284,6256322.357,9434783.492,9421104.635,6356411.132,7586426.469,7696998.715,7620495.62,8473914.911,8962657.582,6305133.604,5441545.58,10263399.18
5575560.974,2676010.088,2832893.492,1630969.909,4439099.584,1415738.869,2025225.449,2802379.76,1967190.711,1055727.793,1358732.848,2889641.923,3912111.329,2499120.381,947584.606,785024.567,2022851.258,2300897.256,937871.505,2881896.473,2099577.863,1849310.568,4284665.899,4726448.281,2739182.218,2513531.039,2558226.847,772895.407,1542928.499,1022388.614,1677239.607,3824466.879,1940144.669,1089845.493,1360799.621,2122583.1,634395.078,853622.127,4451730.936,850672.671,1006462.874,4066735.892,1548888.047,3183687.778,1276619.835,1275060.107,3888535.137,1691847.879,4854995.179,525408.725,27412261.41
81283.04,143386.121,135816.011,261772.876,196895.535,178501.275,205736.578,79913.708,93276.297,71546.224,221421.745,276679.612,106449.629,174562.183,78841.435,193064.02,207364.517,502226.342,282226.845,159540.152,74480.553,66902.986,86172.393,203726.69,80368.18,71075.677,256887.338,368666.859,155157.063,71319.299,116744.988,70563.499,356367.697,291149.925,228154.809,230940.468,67919.295,287428.229,128630.263,74052.498,301097.384,82098.52,116397.654,79198.639,84738.908,83030.822,87525.903,133336.387,78881.439,74033.633,14970203.02
930429.485,1239553.405,1518302.93,1724689.643,1489399.554,1571365.782,1478338.648,1627764.538,1418653.619,941805.438,1775958.466,2017792.813,2383320.738,2706811.457,1697041.542,1017655.593,3042170.561,6219363.676,2335044.79,2123327.974,1390425.436,1530799.114,1984539.514,2255818.928,1307593.759,1082173.558,2594012.359,1955043.066,1411148.952,1482224.545,1311292.634,1313994.774,1938735.898,2081307.481,1244784.635,1608352.087,1084489.925,1513976.179,1617553.882,743242.219,1090026.913,642163.804,1326029.228,908132.297,1067276.578,1079912.051,945109.352,1177941.503,752423.147,376207.043,110334768.7
575480.623,519147.763,361381.674,434179.839,627329.536,557211.95,481101.91,472686.98,926256.691,223227.583,582968.268,771477.573,374545.19,792192.293,404183.186,649064.715,2508440.802,1805927.582,762809.953,614935.483,532491.557,482012.151,402224.7,945857.253,855356.004,268955.823,987233.965,474621.589,687910.77,838240.728,1384209.404,545271.004,719752.738,754341.925,670207.041,928653.334,891032.346,690094.258,719144.529,237641.906,533783.523,310931.887,258032.198,748747.921,449585.937,386110.48,682761.561,519975.223,424317.493,75855.453,22081391.17
320719.571,437350.537,999894.906,1029444.997,473050.438,832356.45,745391.278,614531.852,696868.363,385555.792,711920.484,861544.217,1185448.793,1499245.693,1072582.849,1586445.146,862628.085,1379426.091,1583258.618,633669.243,544847.807,593286.808,860352.489,1040770.432,435147.958,891802.981,1070906.943,1228429.774,863155.364,1039174.443,975395.381,184731.494,1340909.52,1050901.176,669321.99,664161.567,675154.754,1084901.586,795636.327,470693.101,374614.322,191354.759,721933.007,470309.082,687392.803,514823.678,237418.101,783628.301,656438.213,135435.675,98117062.53
1031502.728,413605.897,1114542.762,1377951.143,1644635.15,1247681.995,968110.658,685239.27,699227.338,493104.344,812041.539,1434160.541,1026750.334,1699313.73,1478307.797,905037.898,1214582.014,1046158.214,1960304.828,662486.244,747329.715,1082242.255,1304705.66,1529909.495,1273647.965,1460430.251,1947384.738,1566649.635,1041104.27,1470349.206,1409865.771,425528.481,1597849.194,1273214.274,1368450.318,800647.007,844836.32,1555737.771,902390.724,713022.106,767437.805,335208.025,1447149.045,777713.76,842073.586,825870.868,763934.634,835165.356,631869.41,131315.598,87092316.7
3385681.755,3912672.484,4228736.566,3903502.62,4560195.227,4865671.202,5636714.647,4444796.356,4796674.705,4102979.566,3534440.817,3202498.805,3384776.209,3073848.759,3472036.866,3510071.158,4195635.589,2670233.639,3787694.252,2472370.562,2767033.245,2055143.851,3427807.916,2915257.822,3478896.299,2634477.452,4046668.638,3549600.773,3518585.035,2169926.359,2792387.536,1779752.679,3255280.308,3009902.184,3464871.461,3164083.025,2620618.111,3401325.944,2751431.071,1741981.191,2386912.004,1833422.163,3176676.189,2931279.435,3697187.874,4291937.286,3253440.754,3804323.574,2740051.904,1722361.635,9553036.963
5733715.615,4376355.072,4643381.555,5524657.354,5969718.833,7065905.728,5722133.863,5096967.883,6267519.621,8688793.667,6395253.639,7078225.551,6665079.722,7765508.899,6880895.759,7634349.461,7898364.826,6701885.21,6023713.837,7015558.78,5463599.425,8874654.062,5130009.931,8532692.606,8172181.642,7141185.58,7835657.761,7776386.789,7201843.662,5616091.7,7374998.925,7649495.703,7417736.508,6740161.642,10084577.93,7415131.736,7582576.501,7119203.422,5674888.026,4436750.468,8081578.292,6559345.982,5832865.04,5965962.458,6591389.331,6623809.196,7752348.716,7844029.627,7281291.933,3787675.053,17342385.64
48443061.52,47016941.64,51053911.06,49136103.56,52347853.15,51006870.04,55434086.51,40477761.18,54725325.82,50937642.56,48913043.42,51996640.61,53714388.27,52789947.67,48170228.39,49174046.55,57812619.49,49181193.79,50421741.49,44929664.24,52282360.03,54862748.72,50604435.8,57616944.61,53537279.8,45779907.52,55628815.98,52674970.52,47259747.01,37607841.08,55462902.72,50804442.54,55284757.37,54809977.72,55662587.51,49981468.78,48301363.32,53516361.14,46061622.08,31597826.69,48776168.11,46198964.16,50052108.1,48812854.47,53637917.34,56279760.75,51578348.76,54637869.54,58344170.76,24749624.62,72706576.63
340652.648,240604.91,267276.453,533481.973,620890.529,565582.983,619770.163,373730.708,426906.637,217706.175,389161.614,425455.394,589199.24,487066.968,442456.774,1122023.14,405672.532,873346.445,853616.006,462032.18,370850.344,350561.439,615628.652,478624.478,605845.163,362387.752,510088.072,373373.602,463167.874,702524.878,427859.777,161067.742,424946.955,485200.287,367387.892,65706.959,385652.088,658485.679,333209.143,98126.238,146508.138,97002.443,447261.685,183831.187,344083.94,150084.799,146683.614,201150.089,102311.817,70563.415,43363465.21
71169.003,233728.438,189480.281,112262.22,268047.512,163223.51,240529.208,118551.081,95679.439,68879.415,117291.21,159325.388,252033.898,281463.101,241823.004,281883.679,259936.735,452868.136,194590.57,69641.382,174340.034,66178.034,339399.518,77436.146,72786.806,70145,304426.045,316910.464,205555.064,257895.762,162090.119,156524.507,184902.635,75164.758,200105.774,67207.398,85590.941,118824.274,380270.59,202344.703,68400.976,73746.611,107171.922,304943.771,81082.906,308954.343,71117.161,73926.303,99299.486,72037.009,20901220.44
691243.129,1628675.756,2987798.214,1219247.225,2390401.7,1233590.503,3966141.592,2146853.572,1453642.54,12672411.1,1189765.204,1515403.815,4353295.74,578860.671,4307481.635,7934759.809,1961607.732,1523141.861,1618762.977,12604623.83,1347142.412,2149754.312,2928311.933,2426422.784,3630798.267,7711636.602,3413135.906,2065727.195,3492718.007,11853907.18,1554582.749,2415606.734,8130804.238,2495682.902,6207761.147,3629187.676,5502301.092,5056670.818,4181589.227,11327924.93,1584940.809,2630546.792,8309824.798,2183881.934,5915995.411,3542994.169,5189316.262,6025646.367,5082554.227,11689290.84,12960320.09
5909053.595,7609872.001,7269082.5,6068059.806,6571526.878,7668225.549,6810678.383,6177774.555,7386223.899,6411316.721,6181352.122,5965350.817,7316752.273,7195726.112,5953248.998,6036378.81,7902396.609,4583348.143,5167198.425,5741225.469,11030040.45,7995849.871,7992089.822,7916134.005,6721511.253,5930643.584,8884363.88,6813547.318,5098470.674,6326868.057,6745827.498,7087354.166,7226612.379,7002425.226,7407052.192,7564042.134,4193912.917,6582907.406,6487042.421,5169303.665,5903088.046,8258652.455,7587793.86,6286837.939,6674826.927,6991840.663,6883280.569,8298712.037,5770787.137,5141296.049,3419458.526
24590126.22,19232632.22,29002544.46,16841866.09,19494560.34,20824650.71,22462359.29,16731230.92,14251401.68,21328150.49,23296323.89,18814379.77,25804989.26,20407459.19,19328135.3,17752448.97,23617224.37,22423148.64,12072108.78,17709410.42,23899045.11,21700660.07,28025678.39,19688993.77,17135921.86,14107864.74,25915199.92,19422782.49,14917442.59,18444044.04,26481319.43,20140787.48,25970830.87,18172430.91,16982957.35,22066092.46,17113024.09,19626964.32,12734161.86,15167196.39,25094729.58,22742371.95,22595283.03,14716851.72,19397341.83,34181417.34,21274306.79,21250599.75,12283859.77,18163325.95,10742892.75
8360999.677,20457996.11,10957246.34,10484408.51,10481201.22,9407518.08,10394901.59,8532190.932,7104165.53,8202548.817,5991501.901,9064521.736,7255640.548,9661169.183,6644024.155,7378440.577,7768511.555,6099639.911,8433448.788,7972583.862,8717919.734,9742404.31,9974999.458,9610698.184,9509270.151,7030884.14,8380230.119,6596250.44,6030526.757,7645740.281,8912580.271,8220908.592,9259819.619,11234265.68,9324180.409,9264653.934,4495819.557,6883597.41,6227732.675,6974021.688,7066563.954,8371163.297,8596095.576,10972802.81,8707509.879,10449154.19,9632707.266,8863362.63,5306246.855,8802969.959,11237660.67
3376325.596,2012129.073,5378585.207,2860479.548,5103578.863,4876098.213,4013765.947,1501050.595,3062173.555,4597380.665,3197704.476,2846556.996,3998589.836,2588217.175,2416829.769,3410825.815,3726687.64,2290922.291,2808996.451,3471490.679,3729519.809,4423800.277,3817159.985,4586171.043,3790444.473,4308519.606,6440209.18,3623168.113,3092995.152,4558173.037,6255474.453,2537271.595,5507517.901,4607236.424,3692765.728,2983660.221,1852447.278,2498036.224,2459760.347,3408000.74,4629644.871,8115225.88,5173880.17,3923432.282,4379288.549,3258802.201,3400391.479,4454336.016,3470275.835,3481012.688,9056617.841
50120693.88,49941815.97,51447014.92,52534824.53,52618242.12,61592395.59,64106442.85,48438389.15,62010943.43,61998423.9,53039464.29,51582310.1,50526995,54268806.32,51321928.59,56560914.39,66628517.95,41513576.9,58821060.82,55636022.06,58517935.47,51632575.59,56220052.01,57829961.31,55651929.53,55405233.43,69282905.52,53578034.07,56846170.98,53031566.21,59853511.56,51659872.64,57060018.51,57921577.62,52897006.46,60985315.77,44393642.96,55468584.02,59396118.15,47608506.47,52756156.71,52456155.37,53476768.9,55329125.41,61858547.28,61192981.89,64253441.16,67137818.84,56289212.38,45710270.01,43319671.61
911547.671,619080.565,642294.276,974999.11,1574162.811,963081.375,595230.545,567626.037,379729.611,381905.369,697495.189,848030.673,1391031.205,1252069.235,1669286.316,2048412.499,1196389.62,848243.891,508776.259,321021.199,1120785.58,1181959.659,1582381.264,1021095.387,998074.918,859166.45,1772072.485,1527207.175,647691.638,697609.324,875048.071,395736.587,1268268.965,1308717.096,985322.439,456185.215,1083352.199,1460520.096,642288.806,151974.279,381314.441,212945.118,599131.137,659469.646,495518.17,645217.496,419608.262,891660.618,265458.032,110234.568,50468569.2
1082468.299,434576.722,901064.315,1543312.705,1566266.598,1248598.295,1277914.748,815971.796,805448.106,398160.539,1115762.553,1197816.122,1733775.84,1379037.86,1909726.395,2498521.514,1258782.197,1103070.515,2046509.495,546015.897,961645.075,1138906.641,1539770.394,1123993.519,885395.807,1188416.865,1533006.723,1766971.581,1178970.968,1121281.291,890893.628,535691.142,1520182.643,1090578.687,1167080.825,536919.854,857218.145,2036622.499,619105.956,133613.685,350493.773,140305.863,598217.884,388875.421,219470.575,587987.038,637415.317,722713.259,376401.84,118150.268,79105336.95
6489897.773,5404460.887,5491705.887,5410466.951,5956539.516,5951899.78,6371400.695,5852215.341,6128971.82,3549967.764,5945688.295,5895755.564,6439107.793,5978612.039,4570214.743,3391440.64,6445414.581,6048106.885,6165313.709,2102803.007,5509638.435,5734384.706,6338573.009,6956454.721,5955085.185,2878329.243,5653519.457,5807306.976,4758257.334,1501071.678,5937067.709,5113859.841,5808087.207,5754492.207,5883979.466,4460669.903,4933615.836,5191810.57,3856667.602,684617.086,4720291.297,3585620.859,4593459.514,4404864.121,4603591.63,6309806.111,4487446.351,4683464.648,3951609.961,85961.038,4470343.763
5666224.585,5325467.997,4743153.749,5571825.722,5502891.824,5358355.165,5190071.273,5155336.547,4970040.605,3515654.779,4953722.696,5635034.286,5552912.566,5766588.409,4209742.553,3171698.513,5657787.588,10881298.18,4752792.23,2211255.948,5449462.833,5312549.543,5856516.75,6081230.692,5577679.252,2181164.602,5829330.006,5005172.225,4041989.745,1263217.017,5384112.532,4586218.107,5322992.282,5393367.321,5333496.26,4694501.427,5019034.41,4885735.756,3172783.836,592798.144,4006170.237,4322392.013,4755518.649,4185228.59,4342447.493,4831517.908,4189631.172,4510845.144,3948516.411,90743.233,4126148.488
3084026.757,3119052.549,3896949.892,3918596.047,3369235.902,4092611.429,3207209.31,2956594.596,3192464.962,2338816.858,4444752.664,3791451.453,4707124.454,4331637.948,3720240.951,4106994.423,4894091.375,4817192.825,4803882.654,4759623.047,4807789.041,2880979.399,3137633.267,5098238.606,4600357.724,2912774.096,4712472.618,3745388.211,3997775.305,6848221.661,4986506.313,3399386.204,4910050.948,4182581.419,3811214.875,2598530.116,2081381.839,3063966.988,3337881.163,1740304.22,2689826.7,1525888.876,2990298.508,1928143.444,1588874.872,2615271.919,1885185.239,2575914.343,2695451.171,327821.843,271189265.5
197779.636,137814.623,117496.991,261772.876,202082.781,111203.834,147675.407,213403.538,107854.129,106054.827,221421.745,276679.612,209087.638,212499.966,251174.639,193064.02,264373.778,192585.323,282226.845,184732.155,241268.267,181731.322,186040.108,203726.69,289487.789,147942.79,256887.338,368666.859,211861.479,157629.357,240592.709,134614.418,356367.697,291149.925,195475.571,180226.399,173110.336,287428.229,127997.314,167980.211,301097.384,87756.338,83605.485,104950.425,90764.019,91779.683,122848.335,160627.79,102098.694,166012.364,35852663.91
467406.784,641640.903,727886.699,567836.405,670546.148,557211.95,563669.906,573334.915,561206.367,484396.277,624307.304,1100406.877,908677.354,603005.174,876170.28,693789.333,1014489.926,711481.725,808597.014,631354.698,976686.198,576133.589,716193.694,761326.008,812569.381,426725.111,652099.647,516715.369,509951.408,838240.728,700181.118,295348.601,629636.167,851723.439,635537.594,397589.127,401133.566,606442.005,471943.694,170050.078,352594.688,328054.983,361007.419,438831.681,467405.885,452013.946,268543.118,428505.986,329286.153,168057.983,45680800.96
