"","Sample","names","size","isdir","mode","mtime","ctime","atime","exe","Runs","Set","Observation"
"238","1185","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1185_NPB.raw",7235702576,FALSE,666,2024-06-29 10:29:44.75083,2024-06-29 23:59:25.567991,2024-07-30 01:13:16.017649,"no","20240626_WFB_Plate_04_1185_NPB","PASC",""
"239","1186","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_1186_NPB.raw",7974590300,FALSE,666,2024-06-28 12:39:27.594471,2024-06-29 09:49:24.060934,2024-07-30 01:15:38.809647,"no","20240626_WFB_Plate_04_1186_NPB","PASC","Cloudy"
"240","1187","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_1187_NPB.raw",7411972332,FALSE,666,2024-06-18 12:25:39.567068,2024-06-19 10:26:30.256859,2024-07-29 21:19:21.325945,"no","20240615_WFB_Plate_02_1187_NPB","PASC","Viscous"
"241","1188","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_1188_NPB.raw",9577193348,FALSE,666,2024-07-24 17:52:04.30407,2024-07-25 14:15:05.875233,2024-08-02 14:35:14.744177,"no","20240721_WFB_Plate_10_1188_NPB","PASC",""
"242","1189","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_1189_NPB.raw",7619053367,FALSE,666,2024-07-03 11:05:58.552994,2024-07-04 09:28:55.298845,2024-07-30 03:22:54.269354,"no","20240630_WFB_Plate_05_1189_NPB","PASC",""
"243","12","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_12_NPB.raw",10670413216,FALSE,666,2024-07-11 00:12:04.986799,2024-07-11 09:52:11.110714,2024-07-29 17:51:16.734404,"no","20240708_WFB_Plate_07_12_NPB","Acute","Cloudy"
"244","14","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_14_NPB.raw",7700208623,FALSE,666,2024-06-23 19:17:38.35043,2024-06-24 09:13:35.990602,2024-07-29 23:13:21.486961,"no","20240620_WFB_Plate_03_14_NPB","Acute",""
"245","15","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_15_NPB.raw",9760819133,FALSE,666,2024-07-20 01:09:25.190432,2024-07-20 16:52:47.964746,2024-08-02 13:36:59.440964,"no","20240716_WFB_Plate_09_15_NPB","Acute",""
"246","16","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_16_NPB.raw",10221411793,FALSE,666,2024-07-07 10:08:00.451414,2024-07-08 10:03:21.871357,2024-07-30 05:35:34.508966,"no","20240704_WFB_Plate_06_16_NPB","Acute","Viscous"
"247","17","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_17_NPB.raw",8457215125,FALSE,666,2024-06-28 16:50:05.403185,2024-06-29 09:44:24.032326,2024-07-30 01:18:28.560694,"no","20240626_WFB_Plate_04_17_NPB","Acute",""
"248","18","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_18_NPB.raw",9827856933,FALSE,666,2024-07-20 14:41:44.010977,2024-07-20 16:32:24.839973,2024-08-02 13:39:54.726637,"no","20240716_WFB_Plate_09_18_NPB","Acute",""
"249","19","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_19_NPB.raw",11747900779,FALSE,666,2024-07-29 03:37:51.592318,2024-07-30 00:19:29.479084,2024-08-05 15:09:11.565538,"no","20240726_WFB_Plate_08_19_NPB","Acute","Reddish"
"250","2","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_2_NPB.raw",10723029030,FALSE,666,2024-07-11 08:29:24.876791,2024-07-12 10:11:38.632221,2024-07-29 18:07:25.65037,"no","20240708_WFB_Plate_07_2_NPB","Acute",""
"251","20","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_20_NPB.raw",8185071689,FALSE,666,2024-06-29 00:08:29.718172,2024-06-29 09:36:08.700537,2024-07-30 01:24:46.038591,"no","20240626_WFB_Plate_04_20_NPB","Acute",""
"252","2001-58","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_2001-58_NPB.raw",9197436784,FALSE,666,2024-07-20 11:34:12.425386,2024-07-20 16:38:36.255705,2024-08-02 13:42:46.17411,"no","20240716_WFB_Plate_09_2001-58_NPB","Acute_fu",""
"253","2002-33","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_2002-33_NPB.raw",9330577486,FALSE,666,2024-07-24 18:54:36.309587,2024-07-25 14:13:44.606993,2024-08-02 14:43:35.754181,"no","20240721_WFB_Plate_10_2002-33_NPB","Acute_fu",""
"254","2003-16","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_2003-16_NPB.raw",7622924307,FALSE,666,2024-07-03 22:35:41.971094,2024-07-04 09:14:54.802094,2024-07-30 03:27:49.661165,"no","20240630_WFB_Plate_05_2003-16_NPB","Acute_fu",""
"255","2004-51","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_2004-51_NPB.raw",11009661240,FALSE,666,2024-07-30 07:40:29.092947,2024-07-30 17:42:16.347347,2024-08-05 15:18:03.903975,"no","20240726_WFB_Plate_08_2004-51_NPB","Acute_fu",""
"256","2005-66","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_2005-66_NPB.raw",6910547172,FALSE,666,2024-06-19 16:23:20.627197,2024-06-20 09:15:22.785727,2024-07-29 21:21:42.743853,"no","20240615_WFB_Plate_02_2005-66_NPB","Acute_fu",""
"257","2006-95","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_2006-95_NPB.raw",7600263997,FALSE,666,2024-06-29 09:27:05.092705,2024-06-30 00:00:27.387249,2024-07-30 01:21:40.272213,"no","20240626_WFB_Plate_04_2006-95_NPB","Acute_fu",""
"258","2007-57","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_2007-57_NPB.raw",10405085156,FALSE,666,2024-07-20 17:43:39.933485,2024-07-21 17:49:36.900633,2024-08-02 13:45:30.348093,"no","20240716_WFB_Plate_09_2007-57_NPB","Acute_fu",""
"259","2008-53","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_2008-53_NPB.raw",8782512903,FALSE,666,2024-07-02 10:07:03.63512,2024-07-02 23:12:26.994844,2024-07-30 03:30:14.800718,"no","20240630_WFB_Plate_05_2008-53_NPB","Acute_fu","Cloudy"
"260","2009-56","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_2009-56_NPB.raw",10166163570,FALSE,666,2024-07-07 13:16:21.729864,2024-07-08 09:59:04.559677,2024-07-30 05:38:52.042276,"no","20240704_WFB_Plate_06_2009-56_NPB","Acute_fu",""
"261","2010-11","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_2010-11_NPB.raw",10169689521,FALSE,666,2024-07-11 20:00:58.189976,2024-07-12 09:55:44.096735,2024-07-29 17:54:34.327435,"no","20240708_WFB_Plate_07_2010-11_NPB","Acute_fu",""
"262","2011-101","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_2011-101_NPB.raw",9898125938,FALSE,666,2024-07-07 19:33:04.222284,2024-07-08 09:50:10.357128,2024-07-30 05:41:57.927004,"no","20240704_WFB_Plate_06_2011-101_NPB","Acute_fu",""
"263","2012-7","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_2012-7_NPB.raw",6701802546,FALSE,666,2024-06-15 20:25:17.194639,2024-06-16 12:00:50.800701,2024-07-29 19:43:43.488527,"no","20240612_WFB_Plate_01_2012-7_NPB","Acute_fu",""
"264","2013-24","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_2013-24_NPB.raw",11036856142,FALSE,666,2024-07-29 19:09:08.07935,2024-07-30 18:04:33.476839,2024-08-05 15:26:21.043406,"no","20240726_WFB_Plate_08_2013-24_NPB","Acute_fu",""
"265","2015-77","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_2015-77_NPB.raw",6444272171,FALSE,666,2024-06-14 13:20:29.328426,2024-06-15 18:26:24.12233,2024-07-29 19:45:43.768473,"no","20240612_WFB_Plate_01_2015-77_NPB","Acute_fu",""
"266","2017-9","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_2017-9_NPB.raw",12449906044,FALSE,666,2024-07-25 22:15:36.246441,2024-07-26 17:09:42.486876,2024-08-02 14:51:54.034918,"no","20240721_WFB_Plate_10_2017-9_NPB","Acute_fu",""
"267","2018-67","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_2018-67_NPB.raw",9216482362,FALSE,666,2024-06-24 00:30:33.923216,2024-06-24 09:07:56.82197,2024-07-29 23:15:55.874567,"no","20240620_WFB_Plate_03_2018-67_NPB","Acute_fu",""
"268","2019-61","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_2019-61_NPB.raw",10320939950,FALSE,666,2024-07-11 03:20:37.810907,2024-07-11 09:47:47.637098,2024-07-29 17:57:48.418558,"no","20240708_WFB_Plate_07_2019-61_NPB","Acute_fu",""
"269","21","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_21_NPB.raw",9438158935,FALSE,666,2024-07-11 09:32:18.731867,2024-07-12 10:10:17.151518,2024-07-29 18:01:05.200035,"no","20240708_WFB_Plate_07_21_NPB","Acute",""
"270","22","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_22_NPB.raw",10571532823,FALSE,666,2024-07-07 04:59:25.033401,2024-07-07 09:58:24.682703,2024-07-30 05:45:13.677591,"no","20240704_WFB_Plate_06_22_NPB","Acute","Reddish, Viscous"
"271","23","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_23_NPB.raw",11641515959,FALSE,666,2024-07-29 14:58:36.450974,2024-07-30 18:11:00.021749,2024-08-05 15:34:40.015974,"no","20240726_WFB_Plate_08_23_NPB","Acute",""
"272","24","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_24_NPB.raw",6854093139,FALSE,666,2024-06-15 13:08:53.387943,2024-06-15 17:56:25.82996,2024-07-29 19:47:43.402332,"no","20240612_WFB_Plate_01_24_NPB","Acute",""
"273","25","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_25_NPB.raw",9861605795,FALSE,666,2024-07-20 05:19:22.342848,2024-07-20 16:47:15.070086,2024-08-02 13:48:32.922199,"no","20240716_WFB_Plate_09_25_NPB","Acute",""
"274","26","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_26_NPB.raw",10588472300,FALSE,666,2024-07-11 04:23:27.677469,2024-07-11 09:46:04.157549,2024-07-29 18:04:08.650238,"no","20240708_WFB_Plate_07_26_NPB","Acute","Cloudy"
"275","27","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_27_NPB.raw",7043204760,FALSE,666,2024-06-18 09:18:34.860941,2024-06-19 10:29:44.24884,2024-07-29 21:23:55.019812,"no","20240615_WFB_Plate_02_27_NPB","Acute","Viscous, Clear"
"276","28","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_28_NPB.raw",6911840712,FALSE,666,2024-06-19 21:34:58.299215,2024-06-20 09:10:28.259659,2024-07-29 21:26:09.330288,"no","20240615_WFB_Plate_02_28_NPB","Acute",""
"277","29","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_29_NPB.raw",9102719117,FALSE,666,2024-07-20 12:36:44.160398,2024-07-20 16:37:18.53306,2024-08-02 13:51:24.549662,"no","20240716_WFB_Plate_09_29_NPB","Acute",""
"278","3","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_3_NPB.raw",9145598597,FALSE,666,2024-06-28 11:36:47.596218,2024-06-29 09:50:32.804487,2024-07-30 01:31:09.950459,"no","20240626_WFB_Plate_04_3_NPB","Acute","Cloudy"
"279","30","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_30_NPB.raw",9768416864,FALSE,666,2024-07-21 03:06:13.086782,2024-07-21 17:37:16.62451,2024-08-02 13:54:07.04146,"no","20240716_WFB_Plate_09_30_NPB","Acute",""
"280","31","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_31_NPB.raw",8271670845,FALSE,666,2024-07-02 20:33:43.511679,2024-07-02 22:59:52.549768,2024-07-30 03:32:56.448177,"no","20240630_WFB_Plate_05_31_NPB","Acute",""
"281","32","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_32_NPB.raw",10048596536,FALSE,666,2024-07-11 02:17:48.021927,2024-07-11 09:49:17.021086,2024-07-29 18:10:50.924299,"no","20240708_WFB_Plate_07_32_NPB","Acute",""
"282","33","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_33_NPB.raw",6758963261,FALSE,666,2024-06-14 18:32:07.241142,2024-06-15 18:16:34.903297,2024-07-29 19:50:00.238823,"no","20240612_WFB_Plate_01_33_NPB","Acute","Reddish"
"283","34","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_34_NPB.raw",7117323955,FALSE,666,2024-07-04 01:43:41.58246,2024-07-04 09:07:56.330502,2024-07-30 03:35:26.715727,"no","20240630_WFB_Plate_05_34_NPB","Acute",""
"284","35","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_35_NPB.raw",7913076253,FALSE,666,2024-06-18 18:39:44.884865,2024-06-19 10:20:00.234198,2024-07-29 21:28:23.784079,"no","20240615_WFB_Plate_02_35_NPB","Acute","Greenish"
"285","36","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_36_NPB.raw",6504405114,FALSE,666,2024-06-19 11:11:36.217571,2024-06-20 09:20:14.470304,2024-07-29 21:30:50.747412,"no","20240615_WFB_Plate_02_36_NPB","Acute",""
"286","37","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_37_NPB.raw",9655036205,FALSE,666,2024-07-20 16:41:27.806135,2024-07-21 17:51:05.674599,2024-08-02 13:57:03.452305,"no","20240716_WFB_Plate_09_37_NPB","Acute","Reddish"
"287","38","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_38_NPB.raw",8158755018,FALSE,666,2024-06-29 18:51:09.752529,2024-06-29 23:49:55.444124,2024-07-30 01:28:03.200508,"no","20240626_WFB_Plate_04_38_NPB","Acute",""
"288","39","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_39_NPB.raw",10116138327,FALSE,666,2024-07-20 23:58:39.865374,2024-07-21 17:41:27.099874,2024-08-02 13:59:56.343735,"no","20240716_WFB_Plate_09_39_NPB","Acute","Viscous"
"289","4","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_4_NPB.raw",8041861578,FALSE,666,2024-07-02 15:20:20.709377,2024-07-02 23:05:36.454126,2024-07-30 03:40:21.34483,"no","20240630_WFB_Plate_05_4_NPB","Acute","Viscous"
"290","40","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_40_NPB.raw",6692482355,FALSE,666,2024-06-19 12:13:59.380417,2024-06-20 09:19:17.289494,2024-07-29 21:33:04.793238,"no","20240615_WFB_Plate_02_40_NPB","Acute","Cloudy"
"291","41","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_41_NPB.raw",9046724203,FALSE,666,2024-07-24 19:57:07.99511,2024-07-25 14:12:25.289709,2024-08-02 15:01:34.004068,"no","20240721_WFB_Plate_10_41_NPB","Acute",""
"292","42","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_42_NPB.raw",10975849580,FALSE,666,2024-07-07 15:21:55.807175,2024-07-08 09:56:01.114447,2024-07-30 05:48:33.373844,"no","20240704_WFB_Plate_06_42_NPB","Acute",""
"293","43","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_43_NPB.raw",6884751172,FALSE,666,2024-06-14 12:18:09.128317,2024-06-15 18:28:14.213478,2024-07-29 19:52:10.501368,"no","20240612_WFB_Plate_01_43_NPB","Acute","Reddish"
"294","44","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_44_NPB.raw",7297892922,FALSE,666,2024-06-23 21:22:48.748499,2024-06-24 09:11:25.562868,2024-07-29 23:18:42.200205,"no","20240620_WFB_Plate_03_44_NPB","Acute",""
"295","45","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_45_NPB.raw",9986529940,FALSE,666,2024-07-11 18:58:05.014816,2024-07-12 09:57:11.743889,2024-07-29 18:14:04.876539,"no","20240708_WFB_Plate_07_45_NPB","Acute","Reddish"
"296","46","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_46_NPB.raw",7622430411,FALSE,666,2024-07-03 23:38:20.010197,2024-07-04 09:12:44.329544,2024-07-30 03:37:53.257652,"no","20240630_WFB_Plate_05_46_NPB","Acute",""
"297","47","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_47_NPB.raw",7088574252,FALSE,666,2024-06-19 02:58:20.351225,2024-06-19 10:11:49.315521,2024-07-29 21:35:20.88586,"no","20240615_WFB_Plate_02_47_NPB","Acute",""
"298","48","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_48_NPB.raw",8067523455,FALSE,666,2024-06-23 14:04:44.681101,2024-06-24 09:19:38.704506,2024-07-29 23:21:03.1087,"no","20240620_WFB_Plate_03_48_NPB","Acute",""
"299","49","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_49_NPB.raw",11453182469,FALSE,666,2024-07-26 03:28:24.769972,2024-07-26 17:42:08.172771,2024-08-02 15:09:42.129078,"no","20240721_WFB_Plate_10_49_NPB","Acute",""
"300","5","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_5_NPB.raw",6650131127,FALSE,666,2024-06-16 03:41:33.03229,2024-06-16 12:15:52.130236,2024-07-29 19:56:26.697266,"no","20240612_WFB_Plate_01_5_NPB","Acute",""
"301","50","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240612_Plate_01/Samples/20240612_WFB_Plate_01_50_NPB.raw",7103059537,FALSE,666,2024-06-14 23:43:48.734297,2024-06-15 18:02:33.928205,2024-07-29 19:54:16.223291,"no","20240612_WFB_Plate_01_50_NPB","Acute",""
"302","51","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_51_NPB.raw",11356334616,FALSE,666,2024-07-06 22:42:40.251726,2024-07-07 10:17:08.982862,2024-07-30 05:52:04.524826,"no","20240704_WFB_Plate_06_51_NPB","Acute","Viscous"
"303","52","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_52_NPB.raw",8261831478,FALSE,666,2024-07-02 08:01:40.263092,2024-07-02 23:15:22.854053,2024-07-30 03:42:55.039953,"no","20240630_WFB_Plate_05_52_NPB","Acute","Viscous"
"304","53","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_53_NPB.raw",8324599945,FALSE,666,2024-06-29 21:59:11.020533,2024-06-29 23:46:11.584543,2024-07-30 01:34:05.14311,"no","20240626_WFB_Plate_04_53_NPB","Acute","Reddish"
"305","54","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_54_NPB.raw",10641472312,FALSE,666,2024-07-06 16:26:04.495146,2024-07-07 10:34:26.363457,2024-07-30 05:55:26.129282,"no","20240704_WFB_Plate_06_54_NPB","Acute","Reddish"
"306","55","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_55_NPB.raw",11927662809,FALSE,666,2024-07-26 08:41:09.792555,2024-07-26 17:33:46.741674,2024-08-02 15:18:49.218847,"no","20240721_WFB_Plate_10_55_NPB","Acute",""
"307","56","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_56_NPB.raw",11464848889,FALSE,666,2024-07-30 04:32:41.854179,2024-07-30 17:49:36.682905,2024-08-05 15:43:22.206779,"no","20240726_WFB_Plate_08_56_NPB","Acute",""
"308","57","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_57_NPB.raw",7498839794,FALSE,666,2024-06-18 20:44:21.553858,2024-06-19 10:17:57.52342,2024-07-29 21:37:37.047791,"no","20240615_WFB_Plate_02_57_NPB","Acute","DTT, Viscous"
"309","58","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240704_Plate_06/Samples/20240704_WFB_Plate_06_58_NPB.raw",10384214769,FALSE,666,2024-07-06 13:17:48.869354,2024-07-07 10:43:18.74687,2024-07-30 05:58:55.475037,"no","20240704_WFB_Plate_06_58_NPB","Acute",""
"310","6","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240708_Plate_07/Samples/20240708_WFB_Plate_07_6_NPB.raw",10728667897,FALSE,666,2024-07-10 10:35:08.569017,2024-07-11 10:11:58.392744,2024-07-29 18:17:10.192175,"no","20240708_WFB_Plate_07_6_NPB","Acute",""
"311","60","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240626_Plate_04/Samples/20240626_WFB_Plate_04_60_NPB.raw",8432178404,FALSE,666,2024-06-28 15:47:27.593527,2024-06-29 09:45:37.049761,2024-07-30 01:37:22.767971,"no","20240626_WFB_Plate_04_60_NPB","Acute",""
"312","61","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240716_Plate_09/Samples/20240716_WFB_Plate_09_61_NPB.raw",9659260654,FALSE,666,2024-07-21 10:23:53.306873,2024-07-21 17:24:35.625086,2024-08-02 14:02:50.032774,"no","20240716_WFB_Plate_09_61_NPB","Acute",""
"313","62","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240620_Plate_03/Samples/20240620_WFB_Plate_03_62_NPB.raw",11162854597,FALSE,666,2024-06-25 13:54:33.305687,2024-06-25 16:53:58.742756,2024-07-29 23:23:38.909491,"no","20240620_WFB_Plate_03_62_NPB","Acute","DTT, Reddish"
"314","63","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240628_Plate_05/Samples/20240630_WFB_Plate_05_63_NPB.raw",8225476811,FALSE,666,2024-07-02 23:41:45.393881,2024-07-03 09:34:18.413898,2024-07-30 03:45:24.22974,"no","20240630_WFB_Plate_05_63_NPB","Acute","Clear"
"315","64","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240726_Plate_08_rerun/Samples/20240726_WFB_Plate_08_64_NPB.raw",11274877185,FALSE,666,2024-07-30 03:30:06.462255,2024-07-30 17:51:14.549229,2024-08-05 15:52:03.875111,"no","20240726_WFB_Plate_08_64_NPB","Acute","DTT"
"316","65","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240615_Plate_02/Samples/20240615_WFB_Plate_02_65_NPB.raw",7376741733,FALSE,666,2024-06-18 17:37:20.929676,2024-06-19 10:21:07.925171,2024-07-29 21:39:52.017292,"no","20240615_WFB_Plate_02_65_NPB","Acute","DTT"
"317","66","P:/Projects/WFB_2024_Jaitovich_LongCOVID/LCMS_Runs/20240721_Plate_10/Samples/20240721_WFB_Plate_10_66_NPB.raw",11206362824,FALSE,666,2024-07-24 12:39:23.687929,2024-07-25 14:22:34.328293,2024-08-02 15:27:57.131998,"no","20240721_WFB_Plate_10_66_NPB","Acute","DTT"
